ball,row,col,x_mm,y_mm,kind,interface,signal,escape_edge,escape_depth
BC28,42,27,0.000,-15.000,rail,VDD_CORE,,,
BC29,42,28,1.000,-15.000,ground,GND,,,
BC30,42,29,2.000,-15.000,rail,VDD_CORE,,,
BC31,42,30,3.000,-15.000,ground,GND,,,
BC32,42,31,4.000,-15.000,rail,VDD_CORE,,,
BC33,42,32,5.000,-15.000,ground,GND,,,
BC34,42,33,6.000,-15.000,rail,VDD_CORE,,,
BC35,42,34,7.000,-15.000,ground,GND,,,
BC36,42,35,8.000,-15.000,rail,VDD_CORE,,,
BC37,42,36,9.000,-15.000,ground,GND,,,
BC38,42,37,10.000,-15.000,rail,VDD_CORE,,,
BC39,42,38,11.000,-15.000,ground,GND,,,
BC40,42,39,12.000,-15.000,rail,VDD_CORE,,,
BC41,42,40,13.000,-15.000,ground,GND,,,
BC42,42,41,14.000,-15.000,rail,VDD_CORE,,,
BC43,42,42,15.000,-15.000,ground,GND,,,
BC44,42,43,16.000,-15.000,rail,VDD_CORE,,,
BC45,42,44,17.000,-15.000,ground,GND,,,
BC46,42,45,18.000,-15.000,rail,VDD_CORE,,,
BC47,42,46,19.000,-15.000,ground,GND,,,
BC48,42,47,20.000,-15.000,rail,VDD_CORE,,,
BC49,42,48,21.000,-15.000,ground,GND,,,
BC50,42,49,22.000,-15.000,rail,VDD_CORE,,,
BC51,42,50,23.000,-15.000,ground,GND,,,
BC52,42,51,24.000,-15.000,rail,VDD_CORE,,,
BC53,42,52,25.000,-15.000,ground,GND,,,
BC54,42,53,26.000,-15.000,rail,VDD_CORE,,,
BC55,42,54,27.000,-15.000,ground,GND,,,
BD1,43,0,-27.000,-16.000,rail,VDD_CORE,,,
BD2,43,1,-26.000,-16.000,ground,GND,,,
BD3,43,2,-25.000,-16.000,rail,VDD_CORE,,,
BD4,43,3,-24.000,-16.000,ground,GND,,,
BD5,43,4,-23.000,-16.000,rail,VDD_CORE,,,
BD6,43,5,-22.000,-16.000,ground,GND,,,
BD7,43,6,-21.000,-16.000,rail,VDD_CORE,,,
BD8,43,7,-20.000,-16.000,ground,GND,,,
BD9,43,8,-19.000,-16.000,rail,VDD_CORE,,,
BD10,43,9,-18.000,-16.000,ground,GND,,,
BD11,43,10,-17.000,-16.000,rail,VDD_CORE,,,
BD12,43,11,-16.000,-16.000,ground,GND,,,
BD13,43,12,-15.000,-16.000,rail,VDD_CORE,,,
BD14,43,13,-14.000,-16.000,ground,GND,,,
BD15,43,14,-13.000,-16.000,rail,VDD_CORE,,,
BD16,43,15,-12.000,-16.000,ground,GND,,,
BD17,43,16,-11.000,-16.000,rail,VDD_CORE,,,
BD18,43,17,-10.000,-16.000,ground,GND,,,
BD19,43,18,-9.000,-16.000,rail,VDD_CORE,,,
BD20,43,19,-8.000,-16.000,ground,GND,,,
BD21,43,20,-7.000,-16.000,rail,VDD_CORE,,,
BD22,43,21,-6.000,-16.000,ground,GND,,,
BD23,43,22,-5.000,-16.000,rail,VDD_CORE,,,
BD24,43,23,-4.000,-16.000,ground,GND,,,
BD25,43,24,-3.000,-16.000,rail,VDD_CORE,,,
BD26,43,25,-2.000,-16.000,ground,GND,,,
BD27,43,26,-1.000,-16.000,rail,VDD_CORE,,,
BD28,43,27,0.000,-16.000,ground,GND,,,
BD29,43,28,1.000,-16.000,rail,VDD_CORE,,,
BD30,43,29,2.000,-16.000,ground,GND,,,
BD31,43,30,3.000,-16.000,rail,VDD_CORE,,,
BD32,43,31,4.000,-16.000,ground,GND,,,
BD33,43,32,5.000,-16.000,rail,VDD_CORE,,,
BD34,43,33,6.000,-16.000,ground,GND,,,
BD35,43,34,7.000,-16.000,rail,VDD_CORE,,,
BD36,43,35,8.000,-16.000,ground,GND,,,
BD37,43,36,9.000,-16.000,rail,VDD_CORE,,,
BD38,43,37,10.000,-16.000,ground,GND,,,
BD39,43,38,11.000,-16.000,rail,VDD_CORE,,,
BD40,43,39,12.000,-16.000,ground,GND,,,
BD41,43,40,13.000,-16.000,rail,VDD_CORE,,,
BD42,43,41,14.000,-16.000,ground,GND,,,
BD43,43,42,15.000,-16.000,rail,VDD_CORE,,,
BD44,43,43,16.000,-16.000,ground,GND,,,
BD45,43,44,17.000,-16.000,rail,VDD_CORE,,,
BD46,43,45,18.000,-16.000,ground,GND,,,
BD47,43,46,19.000,-16.000,rail,VDD_CORE,,,
BD48,43,47,20.000,-16.000,ground,GND,,,
BD49,43,48,21.000,-16.000,rail,VDD_CORE,,,
BD50,43,49,22.000,-16.000,ground,GND,,,
BD51,43,50,23.000,-16.000,rail,VDD_CORE,,,
BD52,43,51,24.000,-16.000,ground,GND,,,
BD53,43,52,25.000,-16.000,rail,VDD_CORE,,,
BD54,43,53,26.000,-16.000,ground,GND,,,
BD55,43,54,27.000,-16.000,rail,VDD_CORE,,,
BE1,44,0,-27.000,-17.000,ground,GND,,,
BE2,44,1,-26.000,-17.000,rail,VDD_CORE,,,
BE3,44,2,-25.000,-17.000,ground,GND,,,
BE4,44,3,-24.000,-17.000,rail,VDD_CORE,,,
BE5,44,4,-23.000,-17.000,ground,GND,,,
BE6,44,5,-22.000,-17.000,rail,VDD_CORE,,,
BE7,44,6,-21.000,-17.000,ground,GND,,,
BE8,44,7,-20.000,-17.000,rail,VDD_CORE,,,
BE9,44,8,-19.000,-17.000,ground,GND,,,
BE10,44,9,-18.000,-17.000,rail,VDD_CORE,,,
BE11,44,10,-17.000,-17.000,ground,GND,,,
BE12,44,11,-16.000,-17.000,rail,VDD_CORE,,,
BE13,44,12,-15.000,-17.000,ground,GND,,,
BE14,44,13,-14.000,-17.000,rail,VDD_CORE,,,
BE15,44,14,-13.000,-17.000,ground,GND,,,
BE16,44,15,-12.000,-17.000,rail,VDD_CORE,,,
BE17,44,16,-11.000,-17.000,ground,GND,,,
BE18,44,17,-10.000,-17.000,rail,VDD_CORE,,,
BE19,44,18,-9.000,-17.000,ground,GND,,,
BE20,44,19,-8.000,-17.000,rail,VDD_CORE,,,
BE21,44,20,-7.000,-17.000,ground,GND,,,
BE22,44,21,-6.000,-17.000,rail,VDD_CORE,,,
BE23,44,22,-5.000,-17.000,ground,GND,,,
BE24,44,23,-4.000,-17.000,rail,VDD_CORE,,,
BE25,44,24,-3.000,-17.000,ground,GND,,,
BE26,44,25,-2.000,-17.000,rail,VDD_CORE,,,
BE27,44,26,-1.000,-17.000,ground,GND,,,
BE28,44,27,0.000,-17.000,rail,VDD_CORE,,,
BE29,44,28,1.000,-17.000,ground,GND,,,
BE30,44,29,2.000,-17.000,rail,VDD_CORE,,,
BE31,44,30,3.000,-17.000,ground,GND,,,
BE32,44,31,4.000,-17.000,rail,VDD_CORE,,,
BE33,44,32,5.000,-17.000,ground,GND,,,
BE34,44,33,6.000,-17.000,rail,VDD_CORE,,,
BE35,44,34,7.000,-17.000,ground,GND,,,
BE36,44,35,8.000,-17.000,rail,VDD_CORE,,,
BE37,44,36,9.000,-17.000,ground,GND,,,
BE38,44,37,10.000,-17.000,rail,VDD_CORE,,,
BE39,44,38,11.000,-17.000,ground,GND,,,
BE40,44,39,12.000,-17.000,rail,VDD_CORE,,,
BE41,44,40,13.000,-17.000,ground,GND,,,
BE42,44,41,14.000,-17.000,rail,VDD_CORE,,,
BE43,44,42,15.000,-17.000,ground,GND,,,
BE44,44,43,16.000,-17.000,rail,VDD_CORE,,,
BE45,44,44,17.000,-17.000,ground,GND,,,
BE46,44,45,18.000,-17.000,rail,VDD_CORE,,,
BE47,44,46,19.000,-17.000,ground,GND,,,
BE48,44,47,20.000,-17.000,rail,VDD_CORE,,,
BE49,44,48,21.000,-17.000,ground,GND,,,
BE50,44,49,22.000,-17.000,rail,VDD_CORE,,,
BE51,44,50,23.000,-17.000,ground,GND,,,
BE52,44,51,24.000,-17.000,rail,VDD_CORE,,,
BE53,44,52,25.000,-17.000,ground,GND,,,
BE54,44,53,26.000,-17.000,rail,VDD_CORE,,,
BE55,44,54,27.000,-17.000,ground,GND,,,
BF1,45,0,-27.000,-18.000,rail,VDD_CORE,,,
BF2,45,1,-26.000,-18.000,ground,GND,,,
BF3,45,2,-25.000,-18.000,rail,VDD_CORE,,,
BF4,45,3,-24.000,-18.000,ground,GND,,,
BF5,45,4,-23.000,-18.000,rail,VDD_CORE,,,
BF6,45,5,-22.000,-18.000,ground,GND,,,
BF7,45,6,-21.000,-18.000,rail,VDD_CORE,,,
BF8,45,7,-20.000,-18.000,ground,GND,,,
BF9,45,8,-19.000,-18.000,rail,VDD_CORE,,,
BF10,45,9,-18.000,-18.000,ground,GND,,,
BF11,45,10,-17.000,-18.000,rail,VDD_CORE,,,
BF12,45,11,-16.000,-18.000,ground,GND,,,
BF13,45,12,-15.000,-18.000,rail,VDD_CORE,,,
BF14,45,13,-14.000,-18.000,ground,GND,,,
BF15,45,14,-13.000,-18.000,rail,VDD_CORE,,,
BF16,45,15,-12.000,-18.000,ground,GND,,,
BF17,45,16,-11.000,-18.000,rail,VDD_CORE,,,
BF18,45,17,-10.000,-18.000,ground,GND,,,
BF19,45,18,-9.000,-18.000,rail,VDD_CORE,,,
BF20,45,19,-8.000,-18.000,ground,GND,,,
BF21,45,20,-7.000,-18.000,rail,VDD_CORE,,,
BF22,45,21,-6.000,-18.000,ground,GND,,,
BF23,45,22,-5.000,-18.000,rail,VDD_CORE,,,
BF24,45,23,-4.000,-18.000,ground,GND,,,
BF25,45,24,-3.000,-18.000,rail,VDD_CORE,,,
BF26,45,25,-2.000,-18.000,ground,GND,,,
BF27,45,26,-1.000,-18.000,rail,VDD_CORE,,,
BF28,45,27,0.000,-18.000,ground,GND,,,
BF29,45,28,1.000,-18.000,rail,VDD_CORE,,,
BF30,45,29,2.000,-18.000,ground,GND,,,
BF31,45,30,3.000,-18.000,rail,VDD_CORE,,,
BF32,45,31,4.000,-18.000,ground,GND,,,
BF33,45,32,5.000,-18.000,rail,VDD_CORE,,,
BF34,45,33,6.000,-18.000,ground,GND,,,
BF35,45,34,7.000,-18.000,rail,VDD_CORE,,,
BF36,45,35,8.000,-18.000,ground,GND,,,
BF37,45,36,9.000,-18.000,rail,VDD_CORE,,,
BF38,45,37,10.000,-18.000,ground,GND,,,
BF39,45,38,11.000,-18.000,rail,VDD_CORE,,,
BF40,45,39,12.000,-18.000,ground,GND,,,
BF41,45,40,13.000,-18.000,rail,VDD_CORE,,,
BF42,45,41,14.000,-18.000,ground,GND,,,
BF43,45,42,15.000,-18.000,rail,VDD_CORE,,,
BF44,45,43,16.000,-18.000,ground,GND,,,
BF45,45,44,17.000,-18.000,rail,VDD_CORE,,,
BF46,45,45,18.000,-18.000,ground,GND,,,
BF47,45,46,19.000,-18.000,rail,VDD_CORE,,,
BF48,45,47,20.000,-18.000,ground,GND,,,
BF49,45,48,21.000,-18.000,rail,VDD_CORE,,,
BF50,45,49,22.000,-18.000,ground,GND,,,
BF51,45,50,23.000,-18.000,rail,VDD_CORE,,,
BF52,45,51,24.000,-18.000,ground,GND,,,
BF53,45,52,25.000,-18.000,rail,VDD_CORE,,,
BF54,45,53,26.000,-18.000,ground,GND,,,
BF55,45,54,27.000,-18.000,rail,VDD_CORE,,,
BG1,46,0,-27.000,-19.000,ground,GND,,,
BG2,46,1,-26.000,-19.000,rail,VDD_CORE,,,
BG3,46,2,-25.000,-19.000,ground,GND,,,
BG4,46,3,-24.000,-19.000,rail,VDD_CORE,,,
BG5,46,4,-23.000,-19.000,ground,GND,,,
BG6,46,5,-22.000,-19.000,rail,VDD_CORE,,,
BG7,46,6,-21.000,-19.000,ground,GND,,,
BG8,46,7,-20.000,-19.000,rail,VDD_CORE,,,
BG9,46,8,-19.000,-19.000,ground,GND,,,
BG10,46,9,-18.000,-19.000,rail,VDD_CORE,,,
BG11,46,10,-17.000,-19.000,ground,GND,,,
BG12,46,11,-16.000,-19.000,rail,VDD_CORE,,,
BG13,46,12,-15.000,-19.000,ground,GND,,,
BG14,46,13,-14.000,-19.000,rail,VDD_CORE,,,
BG15,46,14,-13.000,-19.000,ground,GND,,,
BG16,46,15,-12.000,-19.000,rail,VDD_CORE,,,
BG17,46,16,-11.000,-19.000,ground,GND,,,
BG18,46,17,-10.000,-19.000,rail,VDD_CORE,,,
BG19,46,18,-9.000,-19.000,ground,GND,,,
BG20,46,19,-8.000,-19.000,rail,VDD_CORE,,,
BG21,46,20,-7.000,-19.000,ground,GND,,,
BG22,46,21,-6.000,-19.000,rail,VDD_CORE,,,
BG23,46,22,-5.000,-19.000,ground,GND,,,
BG24,46,23,-4.000,-19.000,rail,VDD_CORE,,,
BG25,46,24,-3.000,-19.000,ground,GND,,,
BG26,46,25,-2.000,-19.000,rail,VDD_CORE,,,
BG27,46,26,-1.000,-19.000,ground,GND,,,
BG28,46,27,0.000,-19.000,rail,VDD_CORE,,,
BG29,46,28,1.000,-19.000,ground,GND,,,
BG30,46,29,2.000,-19.000,rail,VDD_CORE,,,
BG31,46,30,3.000,-19.000,ground,GND,,,
BG32,46,31,4.000,-19.000,rail,VDD_CORE,,,
BG33,46,32,5.000,-19.000,ground,GND,,,
BG34,46,33,6.000,-19.000,rail,VDD_CORE,,,
BG35,46,34,7.000,-19.000,ground,GND,,,
BG36,46,35,8.000,-19.000,rail,VDD_CORE,,,
BG37,46,36,9.000,-19.000,ground,GND,,,
BG38,46,37,10.000,-19.000,rail,VDD_CORE,,,
BG39,46,38,11.000,-19.000,ground,GND,,,
BG40,46,39,12.000,-19.000,rail,VDD_CORE,,,
BG41,46,40,13.000,-19.000,ground,GND,,,
BG42,46,41,14.000,-19.000,rail,VDD_CORE,,,
BG43,46,42,15.000,-19.000,ground,GND,,,
BG44,46,43,16.000,-19.000,rail,VDD_CORE,,,
BG45,46,44,17.000,-19.000,ground,GND,,,
BG46,46,45,18.000,-19.000,rail,VDD_CORE,,,
BG47,46,46,19.000,-19.000,ground,GND,,,
BG48,46,47,20.000,-19.000,rail,VDD_CORE,,,
BG49,46,48,21.000,-19.000,ground,GND,,,
BG50,46,49,22.000,-19.000,rail,VDD_CORE,,,
BG51,46,50,23.000,-19.000,ground,GND,,,
BG52,46,51,24.000,-19.000,rail,VDD_CORE,,,
BG53,46,52,25.000,-19.000,ground,GND,,,
BG54,46,53,26.000,-19.000,rail,VDD_CORE,,,
BG55,46,54,27.000,-19.000,ground,GND,,,
BH1,47,0,-27.000,-20.000,rail,VDD_CORE,,,
BH2,47,1,-26.000,-20.000,ground,GND,,,
BH3,47,2,-25.000,-20.000,rail,VDD_CORE,,,
BH4,47,3,-24.000,-20.000,ground,GND,,,
BH5,47,4,-23.000,-20.000,rail,VDD_CORE,,,
BH6,47,5,-22.000,-20.000,ground,GND,,,
BH7,47,6,-21.000,-20.000,rail,VDD_CORE,,,
BH8,47,7,-20.000,-20.000,ground,GND,,,
BH9,47,8,-19.000,-20.000,rail,VDD_CORE,,,
BH10,47,9,-18.000,-20.000,ground,GND,,,
BH11,47,10,-17.000,-20.000,rail,VDD_CORE,,,
BH12,47,11,-16.000,-20.000,ground,GND,,,
BH13,47,12,-15.000,-20.000,rail,VDD_CORE,,,
BH14,47,13,-14.000,-20.000,ground,GND,,,
BH15,47,14,-13.000,-20.000,rail,VDD_CORE,,,
BH16,47,15,-12.000,-20.000,ground,GND,,,
BH17,47,16,-11.000,-20.000,rail,VDD_CORE,,,
BH18,47,17,-10.000,-20.000,ground,GND,,,
BH19,47,18,-9.000,-20.000,rail,VDD_CORE,,,
BH20,47,19,-8.000,-20.000,ground,GND,,,
BH21,47,20,-7.000,-20.000,rail,VDD_CORE,,,
BH22,47,21,-6.000,-20.000,ground,GND,,,
BH23,47,22,-5.000,-20.000,rail,VDD_CORE,,,
BH24,47,23,-4.000,-20.000,ground,GND,,,
BH25,47,24,-3.000,-20.000,rail,VDD_CORE,,,
BH26,47,25,-2.000,-20.000,ground,GND,,,
BH27,47,26,-1.000,-20.000,rail,VDD_CORE,,,
BH28,47,27,0.000,-20.000,ground,GND,,,
BH29,47,28,1.000,-20.000,rail,VDD_CORE,,,
BH30,47,29,2.000,-20.000,ground,GND,,,
BH31,47,30,3.000,-20.000,rail,VDD_CORE,,,
BH32,47,31,4.000,-20.000,ground,GND,,,
BH33,47,32,5.000,-20.000,rail,VDD_CORE,,,
BH34,47,33,6.000,-20.000,ground,GND,,,
BH35,47,34,7.000,-20.000,rail,VDD_CORE,,,
BH36,47,35,8.000,-20.000,ground,GND,,,
BH37,47,36,9.000,-20.000,rail,VDD_CORE,,,
BH38,47,37,10.000,-20.000,ground,GND,,,
BH39,47,38,11.000,-20.000,rail,VDD_CORE,,,
BH40,47,39,12.000,-20.000,ground,GND,,,
BH41,47,40,13.000,-20.000,rail,VDD_CORE,,,
BH42,47,41,14.000,-20.000,ground,GND,,,
BH43,47,42,15.000,-20.000,rail,VDD_CORE,,,
BH44,47,43,16.000,-20.000,ground,GND,,,
BH45,47,44,17.000,-20.000,rail,VDD_CORE,,,
BH46,47,45,18.000,-20.000,ground,GND,,,
BH47,47,46,19.000,-20.000,rail,VDD_CORE,,,
BH48,47,47,20.000,-20.000,ground,GND,,,
BH49,47,48,21.000,-20.000,rail,VDD_CORE,,,
BH50,47,49,22.000,-20.000,ground,GND,,,
BH51,47,50,23.000,-20.000,rail,VDD_CORE,,,
BH52,47,51,24.000,-20.000,ground,GND,,,
BH53,47,52,25.000,-20.000,rail,VDD_CORE,,,
BH54,47,53,26.000,-20.000,ground,GND,,,
BH55,47,54,27.000,-20.000,rail,VDD_CORE,,,
BJ1,48,0,-27.000,-21.000,ground,GND,,,
BJ2,48,1,-26.000,-21.000,rail,VDD_CORE,,,
BJ3,48,2,-25.000,-21.000,ground,GND,,,
BJ4,48,3,-24.000,-21.000,rail,VDD_CORE,,,
BJ5,48,4,-23.000,-21.000,ground,GND,,,
BJ6,48,5,-22.000,-21.000,rail,VDD_CORE,,,
BJ7,48,6,-21.000,-21.000,ground,GND,,,
BJ8,48,7,-20.000,-21.000,rail,VDD_CORE,,,
BJ9,48,8,-19.000,-21.000,ground,GND,,,
BJ10,48,9,-18.000,-21.000,rail,VDD_CORE,,,
BJ11,48,10,-17.000,-21.000,ground,GND,,,
BJ12,48,11,-16.000,-21.000,rail,VDD_CORE,,,
BJ13,48,12,-15.000,-21.000,ground,GND,,,
BJ14,48,13,-14.000,-21.000,rail,VDD_CORE,,,
BJ15,48,14,-13.000,-21.000,ground,GND,,,
BJ16,48,15,-12.000,-21.000,rail,VDD_CORE,,,
BJ17,48,16,-11.000,-21.000,ground,GND,,,
BJ18,48,17,-10.000,-21.000,rail,VDD_CORE,,,
BJ19,48,18,-9.000,-21.000,ground,GND,,,
BJ20,48,19,-8.000,-21.000,rail,VDD_CORE,,,
BJ21,48,20,-7.000,-21.000,ground,GND,,,
BJ22,48,21,-6.000,-21.000,rail,VDD_CORE,,,
BJ23,48,22,-5.000,-21.000,ground,GND,,,
BJ24,48,23,-4.000,-21.000,rail,VDD_CORE,,,
BJ25,48,24,-3.000,-21.000,ground,GND,,,
BJ26,48,25,-2.000,-21.000,rail,VDD_CORE,,,
BJ27,48,26,-1.000,-21.000,ground,GND,,,
BJ28,48,27,0.000,-21.000,rail,VDD_CORE,,,
BJ29,48,28,1.000,-21.000,ground,GND,,,
BJ30,48,29,2.000,-21.000,rail,VDD_CORE,,,
BJ31,48,30,3.000,-21.000,ground,GND,,,
BJ32,48,31,4.000,-21.000,rail,VDD_CORE,,,
BJ33,48,32,5.000,-21.000,ground,GND,,,
BJ34,48,33,6.000,-21.000,rail,VDD_CORE,,,
BJ35,48,34,7.000,-21.000,ground,GND,,,
BJ36,48,35,8.000,-21.000,rail,VDD_CORE,,,
BJ37,48,36,9.000,-21.000,ground,GND,,,
BJ38,48,37,10.000,-21.000,rail,VDD_CORE,,,
BJ39,48,38,11.000,-21.000,ground,GND,,,
BJ40,48,39,12.000,-21.000,rail,VDD_CORE,,,
BJ41,48,40,13.000,-21.000,ground,GND,,,
BJ42,48,41,14.000,-21.000,rail,VDD_CORE,,,
BJ43,48,42,15.000,-21.000,ground,GND,,,
BJ44,48,43,16.000,-21.000,rail,VDD_CORE,,,
BJ45,48,44,17.000,-21.000,ground,GND,,,
BJ46,48,45,18.000,-21.000,rail,VDD_CORE,,,
BJ47,48,46,19.000,-21.000,ground,GND,,,
BJ48,48,47,20.000,-21.000,rail,VDD_CORE,,,
BJ49,48,48,21.000,-21.000,ground,GND,,,
BJ50,48,49,22.000,-21.000,rail,VDD_CORE,,,
BJ51,48,50,23.000,-21.000,ground,GND,,,
BJ52,48,51,24.000,-21.000,rail,VDD_CORE,,,
BJ53,48,52,25.000,-21.000,ground,GND,,,
BJ54,48,53,26.000,-21.000,rail,VDD_CORE,,,
BJ55,48,54,27.000,-21.000,ground,GND,,,
BK1,49,0,-27.000,-22.000,rail,VDD_CORE,,,
BK2,49,1,-26.000,-22.000,ground,GND,,,
BK3,49,2,-25.000,-22.000,rail,VDD_CORE,,,
BK4,49,3,-24.000,-22.000,ground,GND,,,
BK5,49,4,-23.000,-22.000,rail,VDD_CORE,,,
BK6,49,5,-22.000,-22.000,ground,GND,,,
BK7,49,6,-21.000,-22.000,rail,VDD_CORE,,,
BK8,49,7,-20.000,-22.000,ground,GND,,,
BK9,49,8,-19.000,-22.000,rail,VDD_CORE,,,
BK10,49,9,-18.000,-22.000,ground,GND,,,
BK11,49,10,-17.000,-22.000,rail,VDD_CORE,,,
BK12,49,11,-16.000,-22.000,ground,GND,,,
BK13,49,12,-15.000,-22.000,rail,VDD_CORE,,,
BK14,49,13,-14.000,-22.000,ground,GND,,,
BK15,49,14,-13.000,-22.000,rail,VDD_CORE,,,
BK16,49,15,-12.000,-22.000,ground,GND,,,
BK17,49,16,-11.000,-22.000,rail,VDD_CORE,,,
BK18,49,17,-10.000,-22.000,ground,GND,,,
BK19,49,18,-9.000,-22.000,rail,VDD_CORE,,,
BK20,49,19,-8.000,-22.000,ground,GND,,,
BK21,49,20,-7.000,-22.000,rail,VDD_CORE,,,
BK22,49,21,-6.000,-22.000,ground,GND,,,
BK23,49,22,-5.000,-22.000,rail,VDD_CORE,,,
BK24,49,23,-4.000,-22.000,ground,GND,,,
BK25,49,24,-3.000,-22.000,rail,VDD_CORE,,,
BK26,49,25,-2.000,-22.000,ground,GND,,,
BK27,49,26,-1.000,-22.000,rail,VDD_CORE,,,
BK28,49,27,0.000,-22.000,ground,GND,,,
BK29,49,28,1.000,-22.000,rail,VDD_CORE,,,
BK30,49,29,2.000,-22.000,ground,GND,,,
BK31,49,30,3.000,-22.000,rail,VDD_CORE,,,
BK32,49,31,4.000,-22.000,ground,GND,,,
BK33,49,32,5.000,-22.000,rail,VDD_CORE,,,
BK34,49,33,6.000,-22.000,ground,GND,,,
BK35,49,34,7.000,-22.000,rail,VDD_CORE,,,
BK36,49,35,8.000,-22.000,ground,GND,,,
BK37,49,36,9.000,-22.000,rail,VDD_CORE,,,
BK38,49,37,10.000,-22.000,ground,GND,,,
BK39,49,38,11.000,-22.000,rail,VDD_CORE,,,
BK40,49,39,12.000,-22.000,ground,GND,,,
BK41,49,40,13.000,-22.000,rail,VDD_CORE,,,
BK42,49,41,14.000,-22.000,ground,GND,,,
BK43,49,42,15.000,-22.000,rail,VDD_CORE,,,
BK44,49,43,16.000,-22.000,ground,GND,,,
BK45,49,44,17.000,-22.000,rail,VDD_CORE,,,
BK46,49,45,18.000,-22.000,ground,GND,,,
BK47,49,46,19.000,-22.000,rail,VDD_CORE,,,
BK48,49,47,20.000,-22.000,ground,GND,,,
BK49,49,48,21.000,-22.000,rail,VDD_CORE,,,
BK50,49,49,22.000,-22.000,ground,GND,,,
BK51,49,50,23.000,-22.000,rail,VDD_CORE,,,
BK52,49,51,24.000,-22.000,ground,GND,,,
BK53,49,52,25.000,-22.000,rail,VDD_CORE,,,
BK54,49,53,26.000,-22.000,ground,GND,,,
BK55,49,54,27.000,-22.000,rail,VDD_CORE,,,
BL1,50,0,-27.000,-23.000,ground,GND,,,
BL2,50,1,-26.000,-23.000,rail,VDD_CORE,,,
BL3,50,2,-25.000,-23.000,ground,GND,,,
BL4,50,3,-24.000,-23.000,rail,VDD_CORE,,,
BL5,50,4,-23.000,-23.000,ground,GND,,,
BL6,50,5,-22.000,-23.000,rail,VDD_CORE,,,
BL7,50,6,-21.000,-23.000,ground,GND,,,
BL8,50,7,-20.000,-23.000,rail,VDD_CORE,,,
BL9,50,8,-19.000,-23.000,ground,GND,,,
BL10,50,9,-18.000,-23.000,rail,VDD_CORE,,,
BL11,50,10,-17.000,-23.000,ground,GND,,,
BL12,50,11,-16.000,-23.000,rail,VDD_CORE,,,
BL13,50,12,-15.000,-23.000,ground,GND,,,
BL14,50,13,-14.000,-23.000,rail,VDD_CORE,,,
BL15,50,14,-13.000,-23.000,ground,GND,,,
BL16,50,15,-12.000,-23.000,rail,VDD_CORE,,,
BL17,50,16,-11.000,-23.000,ground,GND,,,
BL18,50,17,-10.000,-23.000,rail,VDD_CORE,,,
BL19,50,18,-9.000,-23.000,ground,GND,,,
BL20,50,19,-8.000,-23.000,rail,VDD_CORE,,,
BL21,50,20,-7.000,-23.000,ground,GND,,,
BL22,50,21,-6.000,-23.000,rail,VDD_CORE,,,
BL23,50,22,-5.000,-23.000,ground,GND,,,
BL24,50,23,-4.000,-23.000,rail,VDD_CORE,,,
BL25,50,24,-3.000,-23.000,ground,GND,,,
BL26,50,25,-2.000,-23.000,rail,VDD_CORE,,,
BL27,50,26,-1.000,-23.000,ground,GND,,,
BL28,50,27,0.000,-23.000,rail,VDD_CORE,,,
BL29,50,28,1.000,-23.000,ground,GND,,,
BL30,50,29,2.000,-23.000,rail,VDD_CORE,,,
BL31,50,30,3.000,-23.000,ground,GND,,,
BL32,50,31,4.000,-23.000,rail,VDD_CORE,,,
BL33,50,32,5.000,-23.000,ground,GND,,,
BL34,50,33,6.000,-23.000,rail,VDD_CORE,,,
BL35,50,34,7.000,-23.000,ground,GND,,,
BL36,50,35,8.000,-23.000,rail,VDD_CORE,,,
BL37,50,36,9.000,-23.000,ground,GND,,,
BL38,50,37,10.000,-23.000,rail,VDD_CORE,,,
BL39,50,38,11.000,-23.000,ground,GND,,,
BL40,50,39,12.000,-23.000,rail,VDD_CORE,,,
BL41,50,40,13.000,-23.000,ground,GND,,,
BL42,50,41,14.000,-23.000,rail,VDD_CORE,,,
BL43,50,42,15.000,-23.000,ground,GND,,,
BL44,50,43,16.000,-23.000,rail,VDD_CORE,,,
BL45,50,44,17.000,-23.000,ground,GND,,,
BL46,50,45,18.000,-23.000,rail,VDD_CORE,,,
BL47,50,46,19.000,-23.000,ground,GND,,,
BL48,50,47,20.000,-23.000,rail,VDD_CORE,,,
BL49,50,48,21.000,-23.000,ground,GND,,,
BL50,50,49,22.000,-23.000,rail,VDD_CORE,,,
BL51,50,50,23.000,-23.000,ground,GND,,,
BL52,50,51,24.000,-23.000,rail,VDD_CORE,,,
BL53,50,52,25.000,-23.000,ground,GND,,,
BL54,50,53,26.000,-23.000,rail,VDD_CORE,,,
BL55,50,54,27.000,-23.000,ground,GND,,,
BM1,51,0,-27.000,-24.000,rail,VDD_CORE,,,
BM2,51,1,-26.000,-24.000,ground,GND,,,
BM3,51,2,-25.000,-24.000,rail,VDD_CORE,,,
BM4,51,3,-24.000,-24.000,ground,GND,,,
BM5,51,4,-23.000,-24.000,rail,VDD_CORE,,,
BM6,51,5,-22.000,-24.000,ground,GND,,,
BM7,51,6,-21.000,-24.000,rail,VDD_CORE,,,
BM8,51,7,-20.000,-24.000,ground,GND,,,
BM9,51,8,-19.000,-24.000,rail,VDD_CORE,,,
BM10,51,9,-18.000,-24.000,ground,GND,,,
BM11,51,10,-17.000,-24.000,rail,VDD_CORE,,,
